airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
AA,PHL,ROC,39.8719,-75.2411,US,43.1189,-77.6724,US,#fd68b3,PHL_ROC
AA,DFW,MSO,32.8968,-97.038,US,46.9163,-114.0906,US,#ffa500,DFW_MSO
AA,PHX,ELP,33.4342,-112.0115,US,31.8067,-106.3778,US,#426ae1,PHX_ELP
AA,DFW,PDX,32.8968,-97.038,US,45.5887,-122.5975,US,#ffa500,DFW_PDX
AA,DFW,PIA,32.8968,-97.038,US,40.6642,-89.6933,US,#ffa500,DFW_PIA
AA,DFW,LRD,32.8968,-97.038,US,27.5437,-99.4615,US,#ffa500,DFW_LRD
AA,LAX,XNA,33.9425,-118.4081,US,36.2819,-94.3068,US,#00ffff,LAX_XNA
AA,MIA,PHL,25.7933,-80.2906,US,39.8719,-75.2411,US,white,MIA_PHL
AA,DCA,ORD,38.8521,-77.0377,US,41.9786,-87.9048,US,white,DCA_ORD
AA,DFW,MLU,32.8968,-97.038,US,32.5117,-92.0383,US,#ffa500,DFW_MLU
AA,DFW,LAS,32.8968,-97.038,US,36.0804,-115.1523,US,#ffa500,DFW_LAS
AA,LGA,IND,40.7773,-73.8727,US,39.7173,-86.2944,US,#426ae1,LGA_IND
AA,DCA,TPA,38.8521,-77.0377,US,27.9755,-82.5332,US,#6cff7d,DCA_TPA
AA,PHX,IND,33.4342,-112.0115,US,39.7173,-86.2944,US,#426ae1,PHX_IND
AA,CLT,SFO,35.214,-80.9431,US,37.6189,-122.3749,US,#ff0000,CLT_SFO
AA,CLT,XNA,35.214,-80.9431,US,36.2819,-94.3068,US,#ff0000,CLT_XNA
AA,MIA,SAT,25.7933,-80.2906,US,29.5337,-98.4698,US,#6cff7d,MIA_SAT
AA,LGA,RIC,40.7773,-73.8727,US,37.5052,-77.3197,US,#426ae1,LGA_RIC
AA,DCA,JAX,38.8521,-77.0377,US,30.4941,-81.6879,US,#6cff7d,DCA_JAX
AA,ORD,DTW,41.9786,-87.9048,US,42.2124,-83.3534,US,#ffff00,ORD_DTW
AA,PHL,DAY,39.8719,-75.2411,US,39.9024,-84.2194,US,#fd68b3,PHL_DAY
AA,PHX,PDX,33.4342,-112.0115,US,45.5887,-122.5975,US,#426ae1,PHX_PDX
AA,DFW,GGG,32.8968,-97.038,US,32.384,-94.7115,US,#ffa500,DFW_GGG
AA,DCA,AGS,38.8521,-77.0377,US,33.3367,-81.9645,US,#6cff7d,DCA_AGS
AA,MIA,SEA,25.7933,-80.2906,US,47.449,-122.3093,US,#6cff7d,MIA_SEA
AA,JFK,SFO,40.6397,-73.7789,US,37.6189,-122.3749,US,gray,JFK_SFO
AA,DCA,MCI,38.8521,-77.0377,US,39.2976,-94.7139,US,#6cff7d,DCA_MCI
AA,DFW,JLN,32.8968,-97.038,US,37.1519,-94.4983,US,#ffa500,DFW_JLN
AA,PHL,CVG,39.8719,-75.2411,US,39.0488,-84.6678,US,#fd68b3,PHL_CVG
AA,CLT,LAS,35.214,-80.9431,US,36.0804,-115.1523,US,#ff0000,CLT_LAS
AA,PHL,RIC,39.8719,-75.2411,US,37.5052,-77.3197,US,#fd68b3,PHL_RIC
AA,CLT,CID,35.214,-80.9431,US,41.8847,-91.7108,US,#ff0000,CLT_CID
AA,LAX,ORD,33.9425,-118.4081,US,41.9786,-87.9048,US,white,LAX_ORD
AA,PHL,TYS,39.8719,-75.2411,US,35.8109,-83.994,US,#fd68b3,PHL_TYS
AA,MIA,MCO,25.7933,-80.2906,US,28.4294,-81.309,US,#6cff7d,MIA_MCO
AA,PHX,SFO,33.4342,-112.0115,US,37.6189,-122.3749,US,#426ae1,PHX_SFO
AA,CLT,CVG,35.214,-80.9431,US,39.0488,-84.6678,US,#ff0000,CLT_CVG
AA,LGA,MIA,40.7773,-73.8727,US,25.7933,-80.2906,US,white,LGA_MIA
AA,DFW,FLG,32.8968,-97.038,US,35.1386,-111.6711,US,#ffa500,DFW_FLG
AA,CLT,SAV,35.214,-80.9431,US,32.1277,-81.2021,US,#ff0000,CLT_SAV
AA,DFW,AMA,32.8968,-97.038,US,35.2194,-101.7059,US,#ffa500,DFW_AMA
AA,DCA,CLE,38.8521,-77.0377,US,41.4117,-81.8498,US,#6cff7d,DCA_CLE
AA,MIA,GNV,25.7933,-80.2906,US,29.69,-82.2719,US,#6cff7d,MIA_GNV
AA,CLT,FLL,35.214,-80.9431,US,26.0727,-80.1527,US,#ff0000,CLT_FLL
AA,PHX,ATL,33.4342,-112.0115,US,33.6367,-84.4281,US,#426ae1,PHX_ATL
AA,PHL,XNA,39.8719,-75.2411,US,36.2819,-94.3068,US,#fd68b3,PHL_XNA
AA,DFW,ABI,32.8968,-97.038,US,32.4113,-99.6819,US,#ffa500,DFW_ABI
AA,LAX,MIA,33.9425,-118.4081,US,25.7933,-80.2906,US,white,LAX_MIA
AA,DFW,SAV,32.8968,-97.038,US,32.1277,-81.2021,US,#ffa500,DFW_SAV
AA,DCA,CAK,38.8521,-77.0377,US,40.916,-81.4421,US,#6cff7d,DCA_CAK
AA,DFW,CHA,32.8968,-97.038,US,35.0353,-85.2038,US,#ffa500,DFW_CHA
AA,CLT,DEN,35.214,-80.9431,US,39.8617,-104.6732,US,#ff0000,CLT_DEN
AA,DCA,PVD,38.8521,-77.0377,US,41.724,-71.4282,US,#6cff7d,DCA_PVD
AA,PHL,PNS,39.8719,-75.2411,US,30.4734,-87.1864,US,#fd68b3,PHL_PNS
AA,ORD,BHM,41.9786,-87.9048,US,33.5629,-86.7535,US,#ffff00,ORD_BHM
AA,PHL,OMA,39.8719,-75.2411,US,41.3032,-95.8941,US,#fd68b3,PHL_OMA
AA,LAX,CMH,33.9425,-118.4081,US,39.998,-82.8919,US,#00ffff,LAX_CMH
AA,CLT,BHM,35.214,-80.9431,US,33.5629,-86.7535,US,#ff0000,CLT_BHM
AA,PHL,ILM,39.8719,-75.2411,US,34.2706,-77.9025,US,#fd68b3,PHL_ILM
AA,DFW,MFE,32.8968,-97.038,US,26.1758,-98.2386,US,#ffa500,DFW_MFE
AA,LAX,SMF,33.9425,-118.4081,US,38.6954,-121.5908,US,#00ffff,LAX_SMF
AA,CLT,SRQ,35.214,-80.9431,US,27.3954,-82.5543,US,#ff0000,CLT_SRQ
AA,DFW,LIT,32.8968,-97.038,US,34.7294,-92.2242,US,#ffa500,DFW_LIT
AA,CLT,CHS,35.214,-80.9431,US,32.8986,-80.0405,US,#ff0000,CLT_CHS
AA,CLT,MOB,35.214,-80.9431,US,30.6912,-88.2428,US,#ff0000,CLT_MOB
AA,JFK,RDU,40.6397,-73.7789,US,35.8777,-78.7875,US,gray,JFK_RDU
AA,DFW,RAP,32.8968,-97.038,US,44.0453,-103.0575,US,#ffa500,DFW_RAP
AA,PHL,MLB,39.8719,-75.2411,US,28.1027,-80.6295,US,#fd68b3,PHL_MLB
AA,DEN,PHX,39.8617,-104.6732,US,33.4342,-112.0115,US,#426ae1,DEN_PHX
AA,MIA,XNA,25.7933,-80.2906,US,36.2819,-94.3068,US,#6cff7d,MIA_XNA
AA,DFW,EVV,32.8968,-97.038,US,38.037,-87.5324,US,#ffa500,DFW_EVV
AA,DCA,ILM,38.8521,-77.0377,US,34.2706,-77.9025,US,#6cff7d,DCA_ILM
AA,CLT,HVN,35.214,-80.9431,US,41.2638,-72.8868,US,#ff0000,CLT_HVN
AA,DCA,PWM,38.8521,-77.0377,US,43.6462,-70.3093,US,#6cff7d,DCA_PWM
AA,DFW,TYR,32.8968,-97.038,US,32.3541,-95.4024,US,#ffa500,DFW_TYR
AA,PHX,ONT,33.4342,-112.0115,US,34.056,-117.6012,US,#426ae1,PHX_ONT
AA,PHL,SCE,39.8719,-75.2411,US,40.8493,-77.8487,US,#fd68b3,PHL_SCE
AA,LAX,BNA,33.9425,-118.4081,US,36.1245,-86.6782,US,#00ffff,LAX_BNA
AA,LAX,MSY,33.9425,-118.4081,US,29.9934,-90.258,US,#00ffff,LAX_MSY
AA,ORD,PIT,41.9786,-87.9048,US,40.4915,-80.2329,US,#ffff00,ORD_PIT
AA,DCA,RSW,38.8521,-77.0377,US,26.5362,-81.7552,US,#6cff7d,DCA_RSW
AA,DFW,RSW,32.8968,-97.038,US,26.5362,-81.7552,US,#ffa500,DFW_RSW
AA,PHX,OGG,33.4342,-112.0115,US,20.8987,-156.4305,US,#426ae1,PHX_OGG
AA,DCA,CMH,38.8521,-77.0377,US,39.998,-82.8919,US,#6cff7d,DCA_CMH
AA,LAX,TUS,33.9425,-118.4081,US,32.1161,-110.941,US,#00ffff,LAX_TUS
AA,DFW,BUR,32.8968,-97.038,US,34.2006,-118.3587,US,#ffa500,DFW_BUR
AA,DFW,PNS,32.8968,-97.038,US,30.4734,-87.1864,US,#ffa500,DFW_PNS
AA,CLT,ILM,35.214,-80.9431,US,34.2706,-77.9025,US,#ff0000,CLT_ILM
AA,LAX,ATL,33.9425,-118.4081,US,33.6367,-84.4281,US,#00ffff,LAX_ATL
AA,DFW,FSD,32.8968,-97.038,US,43.582,-96.7419,US,#ffa500,DFW_FSD
AA,CLT,EVV,35.214,-80.9431,US,38.037,-87.5324,US,#ff0000,CLT_EVV
AA,DCA,PHL,38.8521,-77.0377,US,39.8719,-75.2411,US,white,DCA_PHL
AA,PHX,FAT,33.4342,-112.0115,US,36.7762,-119.7181,US,#426ae1,PHX_FAT
AA,CLT,BTR,35.214,-80.9431,US,30.5331,-91.1496,US,#ff0000,CLT_BTR
AA,DCA,JFK,38.8521,-77.0377,US,40.6397,-73.7789,US,#6cff7d,DCA_JFK
AA,DCA,BUF,38.8521,-77.0377,US,42.9405,-78.7322,US,#6cff7d,DCA_BUF
AA,MIA,ORF,25.7933,-80.2906,US,36.8946,-76.2012,US,#6cff7d,MIA_ORF
AA,CLT,TYS,35.214,-80.9431,US,35.8109,-83.994,US,#ff0000,CLT_TYS
AA,PHL,OKC,39.8719,-75.2411,US,35.3931,-97.6007,US,#fd68b3,PHL_OKC
AA,DFW,BIS,32.8968,-97.038,US,46.774,-100.7467,US,#ffa500,DFW_BIS
AA,PHX,SJC,33.4342,-112.0115,US,37.3627,-121.9291,US,#426ae1,PHX_SJC
AA,PHL,ART,39.8719,-75.2411,US,43.9919,-76.0217,US,#fd68b3,PHL_ART
AA,DFW,JFK,32.8968,-97.038,US,40.6397,-73.7789,US,#ffa500,DFW_JFK
AA,LAX,IAH,33.9425,-118.4081,US,29.9844,-95.3414,US,#00ffff,LAX_IAH
AA,CLT,MCI,35.214,-80.9431,US,39.2976,-94.7139,US,#ff0000,CLT_MCI
AA,PHL,SAV,39.8719,-75.2411,US,32.1277,-81.2021,US,#fd68b3,PHL_SAV
AA,PHX,RDU,33.4342,-112.0115,US,35.8777,-78.7875,US,#426ae1,PHX_RDU
AA,MIA,LAS,25.7933,-80.2906,US,36.0804,-115.1523,US,#6cff7d,MIA_LAS
AA,LGA,RDU,40.7773,-73.8727,US,35.8777,-78.7875,US,#426ae1,LGA_RDU
AA,CLT,SAT,35.214,-80.9431,US,29.5337,-98.4698,US,#ff0000,CLT_SAT
AA,LAX,IAD,33.9425,-118.4081,US,38.9445,-77.4558,US,#00ffff,LAX_IAD
AA,LAX,PHL,33.9425,-118.4081,US,39.8719,-75.2411,US,white,LAX_PHL
AA,JFK,ORD,40.6397,-73.7789,US,41.9786,-87.9048,US,#ffff00,JFK_ORD
AA,CLT,LGA,35.214,-80.9431,US,40.7773,-73.8727,US,white,CLT_LGA
AA,CLT,ITH,35.214,-80.9431,US,42.4911,-76.4586,US,#ff0000,CLT_ITH
AA,PHL,ROA,39.8719,-75.2411,US,37.3255,-79.9754,US,#fd68b3,PHL_ROA
AA,MIA,RDU,25.7933,-80.2906,US,35.8777,-78.7875,US,#6cff7d,MIA_RDU
AA,ORD,DAY,41.9786,-87.9048,US,39.9024,-84.2194,US,#ffff00,ORD_DAY
AA,LAX,SFO,33.9425,-118.4081,US,37.6189,-122.3749,US,#00ffff,LAX_SFO
AA,DFW,EGE,32.8968,-97.038,US,39.6425,-106.9176,US,#ffa500,DFW_EGE
AA,DFW,LAW,32.8968,-97.038,US,34.5677,-98.4166,US,#ffa500,DFW_LAW
AA,PHL,CAK,39.8719,-75.2411,US,40.916,-81.4421,US,#fd68b3,PHL_CAK
AA,DFW,IND,32.8968,-97.038,US,39.7173,-86.2944,US,#ffa500,DFW_IND
AA,CLT,ABE,35.214,-80.9431,US,40.6521,-75.4408,US,#ff0000,CLT_ABE
AA,PHL,CHA,39.8719,-75.2411,US,35.0353,-85.2038,US,#fd68b3,PHL_CHA
AA,DFW,ELP,32.8968,-97.038,US,31.8067,-106.3778,US,#ffa500,DFW_ELP
AA,PHX,TPA,33.4342,-112.0115,US,27.9755,-82.5332,US,#426ae1,PHX_TPA
AA,CLT,STL,35.214,-80.9431,US,38.7487,-90.37,US,#ff0000,CLT_STL
AA,PHX,GJT,33.4342,-112.0115,US,39.1224,-108.5267,US,#426ae1,PHX_GJT
AA,PHL,SEA,39.8719,-75.2411,US,47.449,-122.3093,US,#fd68b3,PHL_SEA
AA,DFW,MEM,32.8968,-97.038,US,35.0435,-89.9767,US,#ffa500,DFW_MEM
AA,MIA,TPA,25.7933,-80.2906,US,27.9755,-82.5332,US,#6cff7d,MIA_TPA
AA,LAX,ELP,33.9425,-118.4081,US,31.8067,-106.3778,US,#00ffff,LAX_ELP
AA,CLT,ERI,35.214,-80.9431,US,42.0819,-80.1761,US,#ff0000,CLT_ERI
AA,CLT,CMI,35.214,-80.9431,US,40.0393,-88.2781,US,#ff0000,CLT_CMI
AA,PHL,GSO,39.8719,-75.2411,US,36.0977,-79.9373,US,#fd68b3,PHL_GSO
AA,LAX,SLC,33.9425,-118.4081,US,40.7884,-111.9778,US,#00ffff,LAX_SLC
AA,DFW,TLH,32.8968,-97.038,US,30.3965,-84.3503,US,#ffa500,DFW_TLH
AA,DFW,SBA,32.8968,-97.038,US,34.425,-119.84,US,#ffa500,DFW_SBA
AA,DFW,CVG,32.8968,-97.038,US,39.0488,-84.6678,US,#ffa500,DFW_CVG
AA,DFW,LGA,32.8968,-97.038,US,40.7773,-73.8727,US,white,DFW_LGA
AA,DCA,ROC,38.8521,-77.0377,US,43.1189,-77.6724,US,#6cff7d,DCA_ROC
AA,MIA,EYW,25.7933,-80.2906,US,24.5562,-81.7595,US,#6cff7d,MIA_EYW
AA,PHX,STS,33.4342,-112.0115,US,38.509,-122.8129,US,#426ae1,PHX_STS
AA,ORD,ALB,41.9786,-87.9048,US,42.7483,-73.8017,US,#ffff00,ORD_ALB
AA,DCA,GSO,38.8521,-77.0377,US,36.0977,-79.9373,US,#6cff7d,DCA_GSO
AA,PHL,LAS,39.8719,-75.2411,US,36.0804,-115.1523,US,#fd68b3,PHL_LAS
AA,MIA,IND,25.7933,-80.2906,US,39.7173,-86.2944,US,#6cff7d,MIA_IND
AA,CLT,PHX,35.214,-80.9431,US,33.4342,-112.0115,US,white,CLT_PHX
AA,LGA,ORF,40.7773,-73.8727,US,36.8946,-76.2012,US,#426ae1,LGA_ORF
AA,CLT,RSW,35.214,-80.9431,US,26.5362,-81.7552,US,#ff0000,CLT_RSW
AA,LGA,ILM,40.7773,-73.8727,US,34.2706,-77.9025,US,#426ae1,LGA_ILM
AA,DFW,ATL,32.8968,-97.038,US,33.6367,-84.4281,US,#ffa500,DFW_ATL
AA,PHL,SBY,39.8719,-75.2411,US,38.34,-75.51,US,#fd68b3,PHL_SBY
AA,DFW,TYS,32.8968,-97.038,US,35.8109,-83.994,US,#ffa500,DFW_TYS
AA,MIA,MSP,25.7933,-80.2906,US,44.882,-93.2218,US,#6cff7d,MIA_MSP
AA,ORD,STL,41.9786,-87.9048,US,38.7487,-90.37,US,#ffff00,ORD_STL
AA,DFW,ECP,32.8968,-97.038,US,30.3582,-85.7956,US,#ffa500,DFW_ECP
AA,CLT,MSP,35.214,-80.9431,US,44.882,-93.2218,US,#ff0000,CLT_MSP
AA,PHX,PIT,33.4342,-112.0115,US,40.4915,-80.2329,US,#426ae1,PHX_PIT
AA,LGA,CVG,40.7773,-73.8727,US,39.0488,-84.6678,US,#426ae1,LGA_CVG
AA,DFW,DSM,32.8968,-97.038,US,41.5341,-93.6506,US,#ffa500,DFW_DSM
AA,ORD,HSV,41.9786,-87.9048,US,34.6372,-86.7751,US,#ffff00,ORD_HSV
AA,CLT,EWN,35.214,-80.9431,US,35.0731,-77.0431,US,#ff0000,CLT_EWN
AA,CLT,HTS,35.214,-80.9431,US,38.3667,-82.558,US,#ff0000,CLT_HTS
AA,DCA,STL,38.8521,-77.0377,US,38.7487,-90.37,US,#6cff7d,DCA_STL
AA,DFW,FAT,32.8968,-97.038,US,36.7762,-119.7181,US,#ffa500,DFW_FAT
AA,DFW,PHX,32.8968,-97.038,US,33.4342,-112.0115,US,white,DFW_PHX
AA,DCA,JAN,38.8521,-77.0377,US,32.3111,-90.0759,US,#6cff7d,DCA_JAN
AA,DFW,MAF,32.8968,-97.038,US,31.9425,-102.202,US,#ffa500,DFW_MAF
AA,PHL,BGR,39.8719,-75.2411,US,44.8074,-68.8281,US,#fd68b3,PHL_BGR
AA,DFW,MCO,32.8968,-97.038,US,28.4294,-81.309,US,#ffa500,DFW_MCO
AA,DFW,GRK,32.8968,-97.038,US,31.0672,-97.8289,US,#ffa500,DFW_GRK
AA,DFW,RNO,32.8968,-97.038,US,39.4991,-119.7681,US,#ffa500,DFW_RNO
AA,LGA,SAV,40.7773,-73.8727,US,32.1277,-81.2021,US,#426ae1,LGA_SAV
AA,DFW,MSY,32.8968,-97.038,US,29.9934,-90.258,US,#ffa500,DFW_MSY
AA,PHL,DSM,39.8719,-75.2411,US,41.5341,-93.6506,US,#fd68b3,PHL_DSM
AA,ORD,TYS,41.9786,-87.9048,US,35.8109,-83.994,US,#ffff00,ORD_TYS
AA,DFW,ABQ,32.8968,-97.038,US,35.0402,-106.6092,US,#ffa500,DFW_ABQ
AA,DCA,MHT,38.8521,-77.0377,US,42.9326,-71.4357,US,#6cff7d,DCA_MHT
AA,CLT,SMF,35.214,-80.9431,US,38.6954,-121.5908,US,#ff0000,CLT_SMF
AA,PHX,SBP,33.4342,-112.0115,US,35.2368,-120.6418,US,#426ae1,PHX_SBP
AA,DCA,IND,38.8521,-77.0377,US,39.7173,-86.2944,US,#6cff7d,DCA_IND
AA,DCA,GRR,38.8521,-77.0377,US,42.8808,-85.5228,US,#6cff7d,DCA_GRR
AA,MIA,ATL,25.7933,-80.2906,US,33.6367,-84.4281,US,#6cff7d,MIA_ATL
AA,DFW,MDT,32.8968,-97.038,US,40.1935,-76.7633,US,#ffa500,DFW_MDT
AA,ORD,SEA,41.9786,-87.9048,US,47.449,-122.3093,US,#ffff00,ORD_SEA
AA,CLT,LYH,35.214,-80.9431,US,37.3269,-79.2004,US,#ff0000,CLT_LYH
AA,PHL,PIT,39.8719,-75.2411,US,40.4915,-80.2329,US,#fd68b3,PHL_PIT
AA,MIA,IAH,25.7933,-80.2906,US,29.9844,-95.3414,US,#6cff7d,MIA_IAH
AA,PHL,IND,39.8719,-75.2411,US,39.7173,-86.2944,US,#fd68b3,PHL_IND
AA,PHL,BDL,39.8719,-75.2411,US,41.9389,-72.6832,US,#fd68b3,PHL_BDL
AA,CLT,EWR,35.214,-80.9431,US,40.6925,-74.1687,US,#ff0000,CLT_EWR
AA,DFW,PHL,32.8968,-97.038,US,39.8719,-75.2411,US,white,DFW_PHL
AA,LGA,CMH,40.7773,-73.8727,US,39.998,-82.8919,US,#426ae1,LGA_CMH
AA,DFW,SEA,32.8968,-97.038,US,47.449,-122.3093,US,#ffa500,DFW_SEA
AA,MIA,CLE,25.7933,-80.2906,US,41.4117,-81.8498,US,#6cff7d,MIA_CLE
AA,PHX,COS,33.4342,-112.0115,US,38.8058,-104.7002,US,#426ae1,PHX_COS
AA,DFW,MOB,32.8968,-97.038,US,30.6912,-88.2428,US,#ffa500,DFW_MOB
AA,CLT,MKE,35.214,-80.9431,US,42.9472,-87.8966,US,#ff0000,CLT_MKE
AA,DFW,PSP,32.8968,-97.038,US,33.8296,-116.5067,US,#ffa500,DFW_PSP
AA,CLT,FAY,35.214,-80.9431,US,34.9911,-78.8803,US,#ff0000,CLT_FAY
AA,ORD,MEM,41.9786,-87.9048,US,35.0435,-89.9767,US,#ffff00,ORD_MEM
AA,MIA,BHM,25.7933,-80.2906,US,33.5629,-86.7535,US,#6cff7d,MIA_BHM
AA,DCA,ECP,38.8521,-77.0377,US,30.3582,-85.7956,US,#6cff7d,DCA_ECP
AA,DFW,LEX,32.8968,-97.038,US,38.0365,-84.6059,US,#ffa500,DFW_LEX
AA,DFW,RDU,32.8968,-97.038,US,35.8777,-78.7875,US,#ffa500,DFW_RDU
AA,JFK,AUS,40.6397,-73.7789,US,30.195,-97.67,US,gray,JFK_AUS
AA,MIA,PIT,25.7933,-80.2906,US,40.4915,-80.2329,US,#6cff7d,MIA_PIT
AA,CLT,DAB,35.214,-80.9431,US,29.1798,-81.0581,US,#ff0000,CLT_DAB
AA,CLT,ROA,35.214,-80.9431,US,37.3255,-79.9754,US,#ff0000,CLT_ROA
AA,ORD,ATW,41.9786,-87.9048,US,44.2581,-88.5191,US,#ffff00,ORD_ATW
AA,DFW,CLL,32.8968,-97.038,US,30.5885,-96.3637,US,#ffa500,DFW_CLL
AA,BOS,DFW,42.3643,-71.0052,US,32.8968,-97.038,US,#ffa500,BOS_DFW
AA,ORD,TUS,41.9786,-87.9048,US,32.1161,-110.941,US,#ffff00,ORD_TUS
AA,ORD,ALO,41.9786,-87.9048,US,42.5572,-92.4033,US,#ffff00,ORD_ALO
AA,CLT,GPT,35.214,-80.9431,US,30.4073,-89.0701,US,#ff0000,CLT_GPT
AA,DFW,SBN,32.8968,-97.038,US,41.7086,-86.3172,US,#ffa500,DFW_SBN
AA,ORD,RSW,41.9786,-87.9048,US,26.5362,-81.7552,US,#ffff00,ORD_RSW
AA,PHL,STL,39.8719,-75.2411,US,38.7487,-90.37,US,#fd68b3,PHL_STL
AA,ORD,EVV,41.9786,-87.9048,US,38.037,-87.5324,US,#ffff00,ORD_EVV
AA,DCA,ATL,38.8521,-77.0377,US,33.6367,-84.4281,US,#6cff7d,DCA_ATL
AA,DCA,PNS,38.8521,-77.0377,US,30.4734,-87.1864,US,#6cff7d,DCA_PNS
AA,LGA,GSO,40.7773,-73.8727,US,36.0977,-79.9373,US,#426ae1,LGA_GSO
AA,MIA,TYS,25.7933,-80.2906,US,35.8109,-83.994,US,#6cff7d,MIA_TYS
AA,JFK,RIC,40.6397,-73.7789,US,37.5052,-77.3197,US,gray,JFK_RIC
AA,PHX,SAN,33.4342,-112.0115,US,32.7336,-117.1897,US,#426ae1,PHX_SAN
AA,DFW,VPS,32.8968,-97.038,US,30.4833,-86.5253,US,#ffa500,DFW_VPS
AA,CLT,HSV,35.214,-80.9431,US,34.6372,-86.7751,US,#ff0000,CLT_HSV
AA,DCA,LGA,38.8521,-77.0377,US,40.7773,-73.8727,US,white,DCA_LGA
AA,DFW,SFO,32.8968,-97.038,US,37.6189,-122.3749,US,#ffa500,DFW_SFO
AA,DEN,LAX,39.8617,-104.6732,US,33.9425,-118.4081,US,#00ffff,DEN_LAX
AA,LGA,CAE,40.7773,-73.8727,US,33.9387,-81.1195,US,#426ae1,LGA_CAE
AA,DCA,SAV,38.8521,-77.0377,US,32.1277,-81.2021,US,#6cff7d,DCA_SAV
AA,DCA,OKC,38.8521,-77.0377,US,35.3931,-97.6007,US,#6cff7d,DCA_OKC
AA,DFW,BIL,32.8968,-97.038,US,45.8077,-108.5429,US,#ffa500,DFW_BIL
AA,PHL,PHF,39.8719,-75.2411,US,37.1319,-76.493,US,#fd68b3,PHL_PHF
AA,ORD,SGF,41.9786,-87.9048,US,37.2443,-93.3886,US,#ffff00,ORD_SGF
AA,PHX,DRO,33.4342,-112.0115,US,37.1517,-107.7533,US,#426ae1,PHX_DRO
AA,PHX,DSM,33.4342,-112.0115,US,41.5341,-93.6506,US,#426ae1,PHX_DSM
AA,DFW,MTJ,32.8968,-97.038,US,38.5098,-107.8942,US,#ffa500,DFW_MTJ
AA,PHX,DTW,33.4342,-112.0115,US,42.2124,-83.3534,US,#426ae1,PHX_DTW
AA,ORD,DSM,41.9786,-87.9048,US,41.5341,-93.6506,US,#ffff00,ORD_DSM
AA,ORD,AVP,41.9786,-87.9048,US,41.3384,-75.7234,US,#ffff00,ORD_AVP
AA,LGA,MCO,40.7773,-73.8727,US,28.4294,-81.309,US,#426ae1,LGA_MCO
AA,DCA,HPN,38.8521,-77.0377,US,41.067,-73.7076,US,#6cff7d,DCA_HPN
AA,PHL,RSW,39.8719,-75.2411,US,26.5362,-81.7552,US,#fd68b3,PHL_RSW
AA,DFW,DTW,32.8968,-97.038,US,42.2124,-83.3534,US,#ffa500,DFW_DTW
AA,CLT,LIT,35.214,-80.9431,US,34.7294,-92.2242,US,#ff0000,CLT_LIT
AA,DCA,TYS,38.8521,-77.0377,US,35.8109,-83.994,US,#6cff7d,DCA_TYS
AA,BOS,MIA,42.3643,-71.0052,US,25.7933,-80.2906,US,#6cff7d,BOS_MIA
AA,ORD,TVC,41.9786,-87.9048,US,44.74,-85.5817,US,#ffff00,ORD_TVC
AA,DFW,MSP,32.8968,-97.038,US,44.882,-93.2218,US,#ffa500,DFW_MSP
AA,CLT,DAY,35.214,-80.9431,US,39.9024,-84.2194,US,#ff0000,CLT_DAY
AA,CLT,PHL,35.214,-80.9431,US,39.8719,-75.2411,US,white,CLT_PHL
AA,CLT,PIT,35.214,-80.9431,US,40.4915,-80.2329,US,#ff0000,CLT_PIT
AA,DFW,PBI,32.8968,-97.038,US,26.6832,-80.0956,US,#ffa500,DFW_PBI
AA,DFW,JAC,32.8968,-97.038,US,43.6073,-110.7378,US,#ffa500,DFW_JAC
AA,DFW,TRI,32.8968,-97.038,US,36.4751,-82.4073,US,#ffa500,DFW_TRI
AA,PHL,SFO,39.8719,-75.2411,US,37.6189,-122.3749,US,#fd68b3,PHL_SFO
AA,CLT,AVP,35.214,-80.9431,US,41.3384,-75.7234,US,#ff0000,CLT_AVP
AA,ORD,TOL,41.9786,-87.9048,US,41.5868,-83.8078,US,#ffff00,ORD_TOL
AA,BOS,CLT,42.3643,-71.0052,US,35.214,-80.9431,US,#ff0000,BOS_CLT
AA,PHL,LEX,39.8719,-75.2411,US,38.0365,-84.6059,US,#fd68b3,PHL_LEX
AA,CLT,MLB,35.214,-80.9431,US,28.1027,-80.6295,US,#ff0000,CLT_MLB
AA,ORD,SMF,41.9786,-87.9048,US,38.6954,-121.5908,US,#ffff00,ORD_SMF
AA,DFW,FWA,32.8968,-97.038,US,40.9785,-85.1951,US,#ffa500,DFW_FWA
AA,DCA,PIT,38.8521,-77.0377,US,40.4915,-80.2329,US,#6cff7d,DCA_PIT
AA,ORD,GRR,41.9786,-87.9048,US,42.8808,-85.5228,US,#ffff00,ORD_GRR
AA,DFW,DRO,32.8968,-97.038,US,37.1517,-107.7533,US,#ffa500,DFW_DRO
AA,ORD,PHL,41.9786,-87.9048,US,39.8719,-75.2411,US,white,ORD_PHL
AA,MIA,GSP,25.7933,-80.2906,US,34.8956,-82.2188,US,#6cff7d,MIA_GSP
AA,PHL,CHS,39.8719,-75.2411,US,32.8986,-80.0405,US,#fd68b3,PHL_CHS
AA,MIA,SAV,25.7933,-80.2906,US,32.1277,-81.2021,US,#6cff7d,MIA_SAV
AA,PHL,SWF,39.8719,-75.2411,US,41.5041,-74.1048,US,#fd68b3,PHL_SWF
AA,LGA,DTW,40.7773,-73.8727,US,42.2124,-83.3534,US,#426ae1,LGA_DTW
AA,DFW,BUF,32.8968,-97.038,US,42.9405,-78.7322,US,#ffa500,DFW_BUF
