airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
AA,ORD,SUX,41.9786,-87.9048,US,42.4026,-96.3844,US,#00ffff,ORD_SUX
AA,ORD,RSW,41.9786,-87.9048,US,26.5362,-81.7552,US,#00ffff,ORD_RSW
DL,LGA,CHA,40.7773,-73.8727,US,35.0353,-85.2038,US,#ff0000,LGA_CHA
AA,MIA,TYS,25.7933,-80.2906,US,35.8109,-83.994,US,#00ffff,MIA_TYS
DL,ATL,EWR,33.6367,-84.4281,US,40.6925,-74.1687,US,#ff0000,ATL_EWR
UA,ORD,PAH,41.9786,-87.9048,US,37.0603,-88.773,US,#426ae1,ORD_PAH
DL,JFK,DEN,40.6397,-73.7789,US,39.8617,-104.6732,US,#ff0000,JFK_DEN
UA,CLE,EWR,41.4117,-81.8498,US,40.6925,-74.1687,US,#426ae1,CLE_EWR
AA,PHL,SBY,39.8719,-75.2411,US,38.34,-75.51,US,#00ffff,PHL_SBY
UA,ORD,ALB,41.9786,-87.9048,US,42.7483,-73.8017,US,#426ae1,ORD_ALB
UA,SFO,BUR,37.6189,-122.3749,US,34.2006,-118.3587,US,#426ae1,SFO_BUR
DL,ATL,TUL,33.6367,-84.4281,US,36.1984,-95.8881,US,#ff0000,ATL_TUL
DL,SLC,MCI,40.7884,-111.9778,US,39.2976,-94.7139,US,#ff0000,SLC_MCI
DL,LGA,PWM,40.7773,-73.8727,US,43.6462,-70.3093,US,#ff0000,LGA_PWM
DL,ATL,MSN,33.6367,-84.4281,US,43.1399,-89.3375,US,#ff0000,ATL_MSN
UA,SFO,OKC,37.6189,-122.3749,US,35.3931,-97.6007,US,#426ae1,SFO_OKC
UA,ORD,JAX,41.9786,-87.9048,US,30.4941,-81.6879,US,#426ae1,ORD_JAX
AA,PHX,IAH,33.4342,-112.0115,US,29.9844,-95.3414,US,#00ffff,PHX_IAH
DL,MSP,CID,44.882,-93.2218,US,41.8847,-91.7108,US,#ff0000,MSP_CID
AA,DEN,PHX,39.8617,-104.6732,US,33.4342,-112.0115,US,#00ffff,DEN_PHX
AA,DFW,EWR,32.8968,-97.038,US,40.6925,-74.1687,US,#00ffff,DFW_EWR
UA,DEN,CVG,39.8617,-104.6732,US,39.0488,-84.6678,US,#426ae1,DEN_CVG
DL,SLC,IND,40.7884,-111.9778,US,39.7173,-86.2944,US,#ff0000,SLC_IND
AA,ORD,MSN,41.9786,-87.9048,US,43.1399,-89.3375,US,#00ffff,ORD_MSN
DL,BOS,SEA,42.3643,-71.0052,US,47.449,-122.3093,US,#ff0000,BOS_SEA
AA,ORD,COU,41.9786,-87.9048,US,38.8183,-92.22,US,#00ffff,ORD_COU
DL,CVG,RSW,39.0488,-84.6678,US,26.5362,-81.7552,US,#ff0000,CVG_RSW
UA,IAH,LIT,29.9844,-95.3414,US,34.7294,-92.2242,US,#426ae1,IAH_LIT
UA,DEN,FAT,39.8617,-104.6732,US,36.7762,-119.7181,US,#426ae1,DEN_FAT
AA,LGA,CAE,40.7773,-73.8727,US,33.9387,-81.1195,US,#00ffff,LGA_CAE
UA,DEN,HYS,39.8617,-104.6732,US,38.8422,-99.2732,US,#426ae1,DEN_HYS
DL,BOS,IND,42.3643,-71.0052,US,39.7173,-86.2944,US,#ff0000,BOS_IND
DL,MSP,GEG,44.882,-93.2218,US,47.6198,-117.5337,US,#ff0000,MSP_GEG
UA,HNL,DEN,21.3187,-157.9224,US,39.8617,-104.6732,US,#426ae1,HNL_DEN
AA,LGA,MSP,40.7773,-73.8727,US,44.882,-93.2218,US,#00ffff,LGA_MSP
AA,DFW,SWO,32.8968,-97.038,US,36.094,-97.0508,US,#00ffff,DFW_SWO
AA,PHX,STS,33.4342,-112.0115,US,38.509,-122.8129,US,#00ffff,PHX_STS
DL,ATL,TUS,33.6367,-84.4281,US,32.1161,-110.941,US,#ff0000,ATL_TUS
AA,DFW,SPI,32.8968,-97.038,US,39.844,-89.6778,US,#00ffff,DFW_SPI
UA,SFO,IND,37.6189,-122.3749,US,39.7173,-86.2944,US,#426ae1,SFO_IND
AA,PHL,CHA,39.8719,-75.2411,US,35.0353,-85.2038,US,#00ffff,PHL_CHA
UA,DEN,BZN,39.8617,-104.6732,US,45.7775,-111.153,US,#426ae1,DEN_BZN
AA,PHL,SYR,39.8719,-75.2411,US,43.1112,-76.1063,US,#00ffff,PHL_SYR
DL,DTW,LAS,42.2124,-83.3534,US,36.0804,-115.1523,US,#ff0000,DTW_LAS
UA,IAH,CMH,29.9844,-95.3414,US,39.998,-82.8919,US,#426ae1,IAH_CMH
DL,ATL,AUS,33.6367,-84.4281,US,30.195,-97.67,US,#ff0000,ATL_AUS
DL,MSP,SAT,44.882,-93.2218,US,29.5337,-98.4698,US,#ff0000,MSP_SAT
UA,EWR,SRQ,40.6925,-74.1687,US,27.3954,-82.5543,US,#426ae1,EWR_SRQ
AA,PHX,AUS,33.4342,-112.0115,US,30.195,-97.67,US,#00ffff,PHX_AUS
UA,EWR,GSP,40.6925,-74.1687,US,34.8956,-82.2188,US,#426ae1,EWR_GSP
DL,SLC,CDC,40.7884,-111.9778,US,37.701,-113.0988,US,#ff0000,SLC_CDC
AA,DFW,MCI,32.8968,-97.038,US,39.2976,-94.7139,US,#00ffff,DFW_MCI
AA,JFK,CMH,40.6397,-73.7789,US,39.998,-82.8919,US,#00ffff,JFK_CMH
DL,MSP,MOT,44.882,-93.2218,US,48.2594,-101.2803,US,#ff0000,MSP_MOT
DL,CVG,STL,39.0488,-84.6678,US,38.7487,-90.37,US,#ff0000,CVG_STL
UA,LAX,ITO,33.9425,-118.4081,US,19.7203,-155.0485,US,#426ae1,LAX_ITO
DL,MSP,MKE,44.882,-93.2218,US,42.9472,-87.8966,US,#ff0000,MSP_MKE
DL,DTW,PIT,42.2124,-83.3534,US,40.4915,-80.2329,US,#ff0000,DTW_PIT
UA,IAD,GSP,38.9445,-77.4558,US,34.8956,-82.2188,US,#426ae1,IAD_GSP
AA,DFW,SGU,32.8968,-97.038,US,37.0906,-113.5931,US,#00ffff,DFW_SGU
DL,BOS,SFO,42.3643,-71.0052,US,37.6189,-122.3749,US,#ff0000,BOS_SFO
DL,MSP,BJI,44.882,-93.2218,US,47.5094,-94.9337,US,#ff0000,MSP_BJI
AA,CLT,BDL,35.214,-80.9431,US,41.9389,-72.6832,US,#00ffff,CLT_BDL
UA,DEN,RDU,39.8617,-104.6732,US,35.8777,-78.7875,US,#426ae1,DEN_RDU
UA,EWR,PBI,40.6925,-74.1687,US,26.6832,-80.0956,US,#426ae1,EWR_PBI
DL,ATL,SAT,33.6367,-84.4281,US,29.5337,-98.4698,US,#ff0000,ATL_SAT
DL,DTW,AZO,42.2124,-83.3534,US,42.2349,-85.5521,US,#ff0000,DTW_AZO
AA,PHX,GJT,33.4342,-112.0115,US,39.1224,-108.5267,US,#00ffff,PHX_GJT
AA,DFW,PDX,32.8968,-97.038,US,45.5887,-122.5975,US,#00ffff,DFW_PDX
AA,CLT,ABE,35.214,-80.9431,US,40.6521,-75.4408,US,#00ffff,CLT_ABE
AA,DFW,CVG,32.8968,-97.038,US,39.0488,-84.6678,US,#00ffff,DFW_CVG
DL,DTW,BDL,42.2124,-83.3534,US,41.9389,-72.6832,US,#ff0000,DTW_BDL
UA,IAH,MOB,29.9844,-95.3414,US,30.6912,-88.2428,US,#426ae1,IAH_MOB
AA,PHX,LIH,33.4342,-112.0115,US,21.976,-159.339,US,#00ffff,PHX_LIH
DL,MSP,INL,44.882,-93.2218,US,48.5662,-93.4031,US,#ff0000,MSP_INL
DL,SEA,BOI,47.449,-122.3093,US,43.5644,-116.2228,US,#ff0000,SEA_BOI
UA,LAX,PRC,33.9425,-118.4081,US,34.6545,-112.4196,US,#426ae1,LAX_PRC
AA,DCA,CHS,38.8521,-77.0377,US,32.8986,-80.0405,US,#00ffff,DCA_CHS
DL,JFK,AUS,40.6397,-73.7789,US,30.195,-97.67,US,#ff0000,JFK_AUS
DL,ATL,MDT,33.6367,-84.4281,US,40.1935,-76.7633,US,#ff0000,ATL_MDT
UA,ORD,CGI,41.9786,-87.9048,US,37.2253,-89.5708,US,#426ae1,ORD_CGI
AA,ORD,SCE,41.9786,-87.9048,US,40.8493,-77.8487,US,#00ffff,ORD_SCE
UA,ORD,ICT,41.9786,-87.9048,US,37.6499,-97.4331,US,#426ae1,ORD_ICT
UA,ORD,DFW,41.9786,-87.9048,US,32.8968,-97.038,US,#426ae1,ORD_DFW
UA,IAH,SHV,29.9844,-95.3414,US,32.4466,-93.8256,US,#426ae1,IAH_SHV
DL,MSP,LSE,44.882,-93.2218,US,43.8797,-91.2569,US,#ff0000,MSP_LSE
AA,CLT,MKE,35.214,-80.9431,US,42.9472,-87.8966,US,#00ffff,CLT_MKE
AA,LGA,TYS,40.7773,-73.8727,US,35.8109,-83.994,US,#00ffff,LGA_TYS
DL,JFK,SJC,40.6397,-73.7789,US,37.3627,-121.9291,US,#ff0000,JFK_SJC
AA,CLT,OKC,35.214,-80.9431,US,35.3931,-97.6007,US,#00ffff,CLT_OKC
AA,CLT,PIA,35.214,-80.9431,US,40.6642,-89.6933,US,#00ffff,CLT_PIA
AA,PHX,DTW,33.4342,-112.0115,US,42.2124,-83.3534,US,#00ffff,PHX_DTW
DL,DTW,SFO,42.2124,-83.3534,US,37.6189,-122.3749,US,#ff0000,DTW_SFO
AA,ORD,SMF,41.9786,-87.9048,US,38.6954,-121.5908,US,#00ffff,ORD_SMF
AA,ORD,LAN,41.9786,-87.9048,US,42.7783,-84.5867,US,#00ffff,ORD_LAN
UA,SFO,SLC,37.6189,-122.3749,US,40.7884,-111.9778,US,#426ae1,SFO_SLC
UA,IAH,PIT,29.9844,-95.3414,US,40.4915,-80.2329,US,#426ae1,IAH_PIT
UA,IAD,PHX,38.9445,-77.4558,US,33.4342,-112.0115,US,#426ae1,IAD_PHX
DL,ATL,MOB,33.6367,-84.4281,US,30.6912,-88.2428,US,#ff0000,ATL_MOB
DL,ATL,EYW,33.6367,-84.4281,US,24.5562,-81.7595,US,#ff0000,ATL_EYW
DL,SLC,GTF,40.7884,-111.9778,US,47.482,-111.3707,US,#ff0000,SLC_GTF
AA,ORD,LSE,41.9786,-87.9048,US,43.8797,-91.2569,US,#00ffff,ORD_LSE
DL,SLC,IDA,40.7884,-111.9778,US,43.5145,-112.0702,US,#ff0000,SLC_IDA
DL,JFK,PDX,40.6397,-73.7789,US,45.5887,-122.5975,US,#ff0000,JFK_PDX
DL,DTW,CID,42.2124,-83.3534,US,41.8847,-91.7108,US,#ff0000,DTW_CID
UA,ORD,CAE,41.9786,-87.9048,US,33.9387,-81.1195,US,#426ae1,ORD_CAE
DL,ATL,AEX,33.6367,-84.4281,US,31.3274,-92.5486,US,#ff0000,ATL_AEX
AA,PHX,OMA,33.4342,-112.0115,US,41.3032,-95.8941,US,#00ffff,PHX_OMA
AA,MIA,OKC,25.7933,-80.2906,US,35.3931,-97.6007,US,#00ffff,MIA_OKC
DL,LGA,MSP,40.7773,-73.8727,US,44.882,-93.2218,US,#ff0000,LGA_MSP
AA,CLT,PGV,35.214,-80.9431,US,35.6352,-77.3853,US,#00ffff,CLT_PGV
AA,PHX,MEM,33.4342,-112.0115,US,35.0435,-89.9767,US,#00ffff,PHX_MEM
AA,ORD,IND,41.9786,-87.9048,US,39.7173,-86.2944,US,#00ffff,ORD_IND
AA,MIA,RIC,25.7933,-80.2906,US,37.5052,-77.3197,US,#00ffff,MIA_RIC
UA,IAH,DCA,29.9844,-95.3414,US,38.8521,-77.0377,US,#426ae1,IAH_DCA
AA,DFW,ATL,32.8968,-97.038,US,33.6367,-84.4281,US,#00ffff,DFW_ATL
UA,IAD,MHT,38.9445,-77.4558,US,42.9326,-71.4357,US,#426ae1,IAD_MHT
AA,ORD,GSO,41.9786,-87.9048,US,36.0977,-79.9373,US,#00ffff,ORD_GSO
UA,ORD,SDF,41.9786,-87.9048,US,38.1744,-85.736,US,#426ae1,ORD_SDF
DL,HNL,SEA,21.3187,-157.9224,US,47.449,-122.3093,US,#ff0000,HNL_SEA
UA,IAD,CHO,38.9445,-77.4558,US,38.1386,-78.4529,US,#426ae1,IAD_CHO
AA,ORD,GRR,41.9786,-87.9048,US,42.8808,-85.5228,US,#00ffff,ORD_GRR
DL,MSP,MDW,44.882,-93.2218,US,41.786,-87.7524,US,#ff0000,MSP_MDW
AA,MIA,CVG,25.7933,-80.2906,US,39.0488,-84.6678,US,#00ffff,MIA_CVG
DL,CVG,IAH,39.0488,-84.6678,US,29.9844,-95.3414,US,#ff0000,CVG_IAH
UA,EWR,FLL,40.6925,-74.1687,US,26.0727,-80.1527,US,#426ae1,EWR_FLL
UA,IAH,MCO,29.9844,-95.3414,US,28.4294,-81.309,US,#426ae1,IAH_MCO
DL,JFK,MCO,40.6397,-73.7789,US,28.4294,-81.309,US,#ff0000,JFK_MCO
AA,DFW,HOU,32.8968,-97.038,US,29.6454,-95.2789,US,#00ffff,DFW_HOU
AA,PHL,ITH,39.8719,-75.2411,US,42.4911,-76.4586,US,#00ffff,PHL_ITH
AA,MIA,GNV,25.7933,-80.2906,US,29.69,-82.2719,US,#00ffff,MIA_GNV
DL,SLC,FLL,40.7884,-111.9778,US,26.0727,-80.1527,US,#ff0000,SLC_FLL
AA,PHX,MCO,33.4342,-112.0115,US,28.4294,-81.309,US,#00ffff,PHX_MCO
DL,MSP,DLH,44.882,-93.2218,US,46.8421,-92.1936,US,#ff0000,MSP_DLH
AA,PHL,IND,39.8719,-75.2411,US,39.7173,-86.2944,US,#00ffff,PHL_IND
AA,DCA,HSV,38.8521,-77.0377,US,34.6372,-86.7751,US,#00ffff,DCA_HSV
AA,PHX,FAT,33.4342,-112.0115,US,36.7762,-119.7181,US,#00ffff,PHX_FAT
DL,MSP,FAR,44.882,-93.2218,US,46.9207,-96.8158,US,#ff0000,MSP_FAR
AA,MIA,SAV,25.7933,-80.2906,US,32.1277,-81.2021,US,#00ffff,MIA_SAV
UA,EWR,TPA,40.6925,-74.1687,US,27.9755,-82.5332,US,#426ae1,EWR_TPA
DL,MSP,PHX,44.882,-93.2218,US,33.4342,-112.0115,US,#ff0000,MSP_PHX
UA,EWR,TYS,40.6925,-74.1687,US,35.8109,-83.994,US,#426ae1,EWR_TYS
UA,IAD,BOS,38.9445,-77.4558,US,42.3643,-71.0052,US,#426ae1,IAD_BOS
DL,ATL,BWI,33.6367,-84.4281,US,39.1754,-76.6683,US,#ff0000,ATL_BWI
UA,DEN,FCA,39.8617,-104.6732,US,48.3105,-114.256,US,#426ae1,DEN_FCA
UA,IAH,AUS,29.9844,-95.3414,US,30.195,-97.67,US,#426ae1,IAH_AUS
UA,SFO,FLL,37.6189,-122.3749,US,26.0727,-80.1527,US,#426ae1,SFO_FLL
AA,PHL,AVP,39.8719,-75.2411,US,41.3384,-75.7234,US,#00ffff,PHL_AVP
AA,PHL,ABE,39.8719,-75.2411,US,40.6521,-75.4408,US,#00ffff,PHL_ABE
AA,ORD,MDT,41.9786,-87.9048,US,40.1935,-76.7633,US,#00ffff,ORD_MDT
AA,DCA,HPN,38.8521,-77.0377,US,41.067,-73.7076,US,#00ffff,DCA_HPN
DL,ATL,SAV,33.6367,-84.4281,US,32.1277,-81.2021,US,#ff0000,ATL_SAV
UA,ORD,SNA,41.9786,-87.9048,US,33.6756,-117.8682,US,#426ae1,ORD_SNA
AA,CLT,LAX,35.214,-80.9431,US,33.9425,-118.4081,US,#00ffff,CLT_LAX
UA,ORD,MEM,41.9786,-87.9048,US,35.0435,-89.9767,US,#426ae1,ORD_MEM
AA,LAX,MIA,33.9425,-118.4081,US,25.7933,-80.2906,US,#00ffff,LAX_MIA
AA,ORD,MLI,41.9786,-87.9048,US,41.4485,-90.5075,US,#00ffff,ORD_MLI
AA,DFW,RIC,32.8968,-97.038,US,37.5052,-77.3197,US,#00ffff,DFW_RIC
AA,PHL,MCO,39.8719,-75.2411,US,28.4294,-81.309,US,#00ffff,PHL_MCO
UA,ORD,PNS,41.9786,-87.9048,US,30.4734,-87.1864,US,#426ae1,ORD_PNS
DL,DTW,APN,42.2124,-83.3534,US,45.0781,-83.5603,US,#ff0000,DTW_APN
DL,DTW,LSE,42.2124,-83.3534,US,43.8797,-91.2569,US,#ff0000,DTW_LSE
UA,LAX,MRY,33.9425,-118.4081,US,36.587,-121.8429,US,#426ae1,LAX_MRY
AA,PHL,MYR,39.8719,-75.2411,US,33.6797,-78.9283,US,#00ffff,PHL_MYR
DL,DTW,SAT,42.2124,-83.3534,US,29.5337,-98.4698,US,#ff0000,DTW_SAT
UA,DEN,STS,39.8617,-104.6732,US,38.509,-122.8129,US,#426ae1,DEN_STS
UA,DEN,DTW,39.8617,-104.6732,US,42.2124,-83.3534,US,#426ae1,DEN_DTW
UA,SFO,MFR,37.6189,-122.3749,US,42.3742,-122.8734,US,#426ae1,SFO_MFR
UA,LAX,SGU,33.9425,-118.4081,US,37.0906,-113.5931,US,#426ae1,LAX_SGU
UA,DEN,MSY,39.8617,-104.6732,US,29.9934,-90.258,US,#426ae1,DEN_MSY
UA,ORD,LGA,41.9786,-87.9048,US,40.7773,-73.8727,US,#426ae1,ORD_LGA
DL,CLE,LGA,41.4117,-81.8498,US,40.7773,-73.8727,US,#ff0000,CLE_LGA
UA,SFO,MIA,37.6189,-122.3749,US,25.7933,-80.2906,US,#426ae1,SFO_MIA
UA,IAH,STL,29.9844,-95.3414,US,38.7487,-90.37,US,#426ae1,IAH_STL
UA,LAX,SBA,33.9425,-118.4081,US,34.425,-119.84,US,#426ae1,LAX_SBA
UA,ORD,EVV,41.9786,-87.9048,US,38.037,-87.5324,US,#426ae1,ORD_EVV
DL,ATL,PIA,33.6367,-84.4281,US,40.6642,-89.6933,US,#ff0000,ATL_PIA
UA,DEN,BDL,39.8617,-104.6732,US,41.9389,-72.6832,US,#426ae1,DEN_BDL
DL,ATL,JFK,33.6367,-84.4281,US,40.6397,-73.7789,US,#ff0000,ATL_JFK
AA,PHL,MSY,39.8719,-75.2411,US,29.9934,-90.258,US,#00ffff,PHL_MSY
UA,EWR,MIA,40.6925,-74.1687,US,25.7933,-80.2906,US,#426ae1,EWR_MIA
UA,DEN,HSV,39.8617,-104.6732,US,34.6372,-86.7751,US,#426ae1,DEN_HSV
AA,MIA,CHS,25.7933,-80.2906,US,32.8986,-80.0405,US,#00ffff,MIA_CHS
UA,DEN,TUS,39.8617,-104.6732,US,32.1161,-110.941,US,#426ae1,DEN_TUS
DL,SLC,ONT,40.7884,-111.9778,US,34.056,-117.6012,US,#ff0000,SLC_ONT
AA,PHL,TPA,39.8719,-75.2411,US,27.9755,-82.5332,US,#00ffff,PHL_TPA
UA,ORD,AUS,41.9786,-87.9048,US,30.195,-97.67,US,#426ae1,ORD_AUS
UA,LAX,RDM,33.9425,-118.4081,US,44.2541,-121.15,US,#426ae1,LAX_RDM
UA,LAX,SLC,33.9425,-118.4081,US,40.7884,-111.9778,US,#426ae1,LAX_SLC
AA,PHL,IAH,39.8719,-75.2411,US,29.9844,-95.3414,US,#00ffff,PHL_IAH
DL,LGA,DSM,40.7773,-73.8727,US,41.5341,-93.6506,US,#ff0000,LGA_DSM
UA,DEN,LGA,39.8617,-104.6732,US,40.7773,-73.8727,US,#426ae1,DEN_LGA
DL,DTW,MCO,42.2124,-83.3534,US,28.4294,-81.309,US,#ff0000,DTW_MCO
UA,SFO,FAT,37.6189,-122.3749,US,36.7762,-119.7181,US,#426ae1,SFO_FAT
DL,ATL,JAC,33.6367,-84.4281,US,43.6073,-110.7378,US,#ff0000,ATL_JAC
AA,PHX,SEA,33.4342,-112.0115,US,47.449,-122.3093,US,#00ffff,PHX_SEA
UA,SFO,KOA,37.6189,-122.3749,US,19.7389,-156.0457,US,#426ae1,SFO_KOA
DL,MSP,SFO,44.882,-93.2218,US,37.6189,-122.3749,US,#ff0000,MSP_SFO
DL,DTW,LEX,42.2124,-83.3534,US,38.0365,-84.6059,US,#ff0000,DTW_LEX
AA,DFW,CMI,32.8968,-97.038,US,40.0393,-88.2781,US,#00ffff,DFW_CMI
DL,SLC,IAH,40.7884,-111.9778,US,29.9844,-95.3414,US,#ff0000,SLC_IAH
UA,SFO,PDX,37.6189,-122.3749,US,45.5887,-122.5975,US,#426ae1,SFO_PDX
AA,LAX,MFR,33.9425,-118.4081,US,42.3742,-122.8734,US,#00ffff,LAX_MFR
DL,LAX,MSY,33.9425,-118.4081,US,29.9934,-90.258,US,#ff0000,LAX_MSY
AA,PHX,MRY,33.4342,-112.0115,US,36.587,-121.8429,US,#00ffff,PHX_MRY
AA,ORD,IAH,41.9786,-87.9048,US,29.9844,-95.3414,US,#00ffff,ORD_IAH
DL,ATL,SAN,33.6367,-84.4281,US,32.7336,-117.1897,US,#ff0000,ATL_SAN
AA,LGA,MIA,40.7773,-73.8727,US,25.7933,-80.2906,US,#00ffff,LGA_MIA
AA,MIA,ATL,25.7933,-80.2906,US,33.6367,-84.4281,US,#00ffff,MIA_ATL
DL,LGA,RSW,40.7773,-73.8727,US,26.5362,-81.7552,US,#ff0000,LGA_RSW
UA,LAX,KOA,33.9425,-118.4081,US,19.7389,-156.0457,US,#426ae1,LAX_KOA
UA,IAD,GRR,38.9445,-77.4558,US,42.8808,-85.5228,US,#426ae1,IAD_GRR
DL,LAX,SJC,33.9425,-118.4081,US,37.3627,-121.9291,US,#ff0000,LAX_SJC
AA,DFW,JLN,32.8968,-97.038,US,37.1519,-94.4983,US,#00ffff,DFW_JLN
UA,IAH,BRO,29.9844,-95.3414,US,25.9068,-97.4259,US,#426ae1,IAH_BRO
AA,JFK,BWI,40.6397,-73.7789,US,39.1754,-76.6683,US,#00ffff,JFK_BWI
DL,LGA,RDU,40.7773,-73.8727,US,35.8777,-78.7875,US,#ff0000,LGA_RDU
UA,SFO,LAS,37.6189,-122.3749,US,36.0804,-115.1523,US,#426ae1,SFO_LAS
AA,DFW,SDF,32.8968,-97.038,US,38.1744,-85.736,US,#00ffff,DFW_SDF
AA,MIA,EYW,25.7933,-80.2906,US,24.5562,-81.7595,US,#00ffff,MIA_EYW
DL,LAX,GEG,33.9425,-118.4081,US,47.6198,-117.5337,US,#ff0000,LAX_GEG
DL,LGA,LEX,40.7773,-73.8727,US,38.0365,-84.6059,US,#ff0000,LGA_LEX
DL,MSP,PIA,44.882,-93.2218,US,40.6642,-89.6933,US,#ff0000,MSP_PIA
DL,LGA,CLT,40.7773,-73.8727,US,35.214,-80.9431,US,#ff0000,LGA_CLT
DL,LAX,IND,33.9425,-118.4081,US,39.7173,-86.2944,US,#ff0000,LAX_IND
DL,CVG,RDU,39.0488,-84.6678,US,35.8777,-78.7875,US,#ff0000,CVG_RDU
UA,IAD,MSY,38.9445,-77.4558,US,29.9934,-90.258,US,#426ae1,IAD_MSY
AA,LAX,IAH,33.9425,-118.4081,US,29.9844,-95.3414,US,#00ffff,LAX_IAH
DL,ATL,RDU,33.6367,-84.4281,US,35.8777,-78.7875,US,#ff0000,ATL_RDU
AA,ORD,TUS,41.9786,-87.9048,US,32.1161,-110.941,US,#00ffff,ORD_TUS
AA,CLT,GSO,35.214,-80.9431,US,36.0977,-79.9373,US,#00ffff,CLT_GSO
AA,PIT,RDU,40.4915,-80.2329,US,35.8777,-78.7875,US,#00ffff,PIT_RDU
AA,MIA,PHX,25.7933,-80.2906,US,33.4342,-112.0115,US,#00ffff,MIA_PHX
UA,LAX,SEA,33.9425,-118.4081,US,47.449,-122.3093,US,#426ae1,LAX_SEA
DL,BOS,RIC,42.3643,-71.0052,US,37.5052,-77.3197,US,#ff0000,BOS_RIC
DL,MSP,ABR,44.882,-93.2218,US,45.449,-98.4218,US,#ff0000,MSP_ABR
UA,DEN,GUC,39.8617,-104.6732,US,38.5339,-106.933,US,#426ae1,DEN_GUC
AA,DCA,PWM,38.8521,-77.0377,US,43.6462,-70.3093,US,#00ffff,DCA_PWM
UA,EWR,DFW,40.6925,-74.1687,US,32.8968,-97.038,US,#426ae1,EWR_DFW
AA,DFW,PNS,32.8968,-97.038,US,30.4734,-87.1864,US,#00ffff,DFW_PNS
UA,SFO,LIH,37.6189,-122.3749,US,21.976,-159.339,US,#426ae1,SFO_LIH
AA,ORD,LIT,41.9786,-87.9048,US,34.7294,-92.2242,US,#00ffff,ORD_LIT
DL,SEA,PHX,47.449,-122.3093,US,33.4342,-112.0115,US,#ff0000,SEA_PHX
DL,SLC,SUN,40.7884,-111.9778,US,43.5044,-114.2962,US,#ff0000,SLC_SUN
AA,MIA,LAS,25.7933,-80.2906,US,36.0804,-115.1523,US,#00ffff,MIA_LAS
DL,SLC,FAT,40.7884,-111.9778,US,36.7762,-119.7181,US,#ff0000,SLC_FAT
AA,ORD,EVV,41.9786,-87.9048,US,38.037,-87.5324,US,#00ffff,ORD_EVV
UA,EWR,SLC,40.6925,-74.1687,US,40.7884,-111.9778,US,#426ae1,EWR_SLC
AA,ORD,CMI,41.9786,-87.9048,US,40.0393,-88.2781,US,#00ffff,ORD_CMI
UA,ORD,SFO,41.9786,-87.9048,US,37.6189,-122.3749,US,#426ae1,ORD_SFO
UA,IAH,ELP,29.9844,-95.3414,US,31.8067,-106.3778,US,#426ae1,IAH_ELP
AA,LAX,RDU,33.9425,-118.4081,US,35.8777,-78.7875,US,#00ffff,LAX_RDU
AA,DCA,SYR,38.8521,-77.0377,US,43.1112,-76.1063,US,#00ffff,DCA_SYR
DL,ATL,SFO,33.6367,-84.4281,US,37.6189,-122.3749,US,#ff0000,ATL_SFO
DL,DTW,IAD,42.2124,-83.3534,US,38.9445,-77.4558,US,#ff0000,DTW_IAD
UA,HNL,LAX,21.3187,-157.9224,US,33.9425,-118.4081,US,#426ae1,HNL_LAX
DL,BOS,RDU,42.3643,-71.0052,US,35.8777,-78.7875,US,#ff0000,BOS_RDU
UA,ORD,PDX,41.9786,-87.9048,US,45.5887,-122.5975,US,#426ae1,ORD_PDX
UA,EWR,CHS,40.6925,-74.1687,US,32.8986,-80.0405,US,#426ae1,EWR_CHS
AA,DFW,FSM,32.8968,-97.038,US,35.3366,-94.3674,US,#00ffff,DFW_FSM
AA,DFW,SBN,32.8968,-97.038,US,41.7086,-86.3172,US,#00ffff,DFW_SBN
UA,LAX,MCO,33.9425,-118.4081,US,28.4294,-81.309,US,#426ae1,LAX_MCO
UA,DEN,SJC,39.8617,-104.6732,US,37.3627,-121.9291,US,#426ae1,DEN_SJC
UA,ORD,LEX,41.9786,-87.9048,US,38.0365,-84.6059,US,#426ae1,ORD_LEX
DL,RDU,PIT,35.8777,-78.7875,US,40.4915,-80.2329,US,#ff0000,RDU_PIT
DL,DTW,BHM,42.2124,-83.3534,US,33.5629,-86.7535,US,#ff0000,DTW_BHM
UA,EWR,BGR,40.6925,-74.1687,US,44.8074,-68.8281,US,#426ae1,EWR_BGR
AA,DFW,PSP,32.8968,-97.038,US,33.8296,-116.5067,US,#00ffff,DFW_PSP
AA,PHX,EUG,33.4342,-112.0115,US,44.1245,-123.212,US,#00ffff,PHX_EUG
UA,DEN,DRO,39.8617,-104.6732,US,37.1517,-107.7533,US,#426ae1,DEN_DRO
UA,DEN,SBA,39.8617,-104.6732,US,34.425,-119.84,US,#426ae1,DEN_SBA
DL,DTW,BWI,42.2124,-83.3534,US,39.1754,-76.6683,US,#ff0000,DTW_BWI
DL,LAX,DFW,33.9425,-118.4081,US,32.8968,-97.038,US,#ff0000,LAX_DFW
AA,DCA,MCI,38.8521,-77.0377,US,39.2976,-94.7139,US,#00ffff,DCA_MCI
DL,MSP,SDF,44.882,-93.2218,US,38.1744,-85.736,US,#ff0000,MSP_SDF
AA,DFW,MIA,32.8968,-97.038,US,25.7933,-80.2906,US,#00ffff,DFW_MIA
